ID,name,Food Group,Calories,Carbohydrate,Protein,Fat,Water,Net-Carbs,Sugars,Fiber,Cholesterol,Saturated Fats,Monounsaturated Fatty Acids,Polyunsaturated Fatty Acids,PRAL score,Calcium,Iron,Potassium,Magnesium,Vitamin A IU,Vitamin A RAE,Vitamin C,Vitamin B-12,Vitamin D,Vitamin E,Omega 3s,Omega 6s,Trans Fatty Acids,Sucrose,Glucose,Fructose,Lactose,Maltose,Galactose,Starch,Phosphorus,Sodium,Zinc,Copper,Manganese,Selenium,Fluoride,Thiamin,Riboflavin,Niacin,Pantothenic acid,Vitamin B6,Folate,Folic acid,Food Folate,Folate DFE,Choline,Betaine,Retinol,Beta Carotene,Alpha Carotene,Lycopene,Vitamin D2,Vitamin D3,Vitamin D,Vitamin K,Dihydrophylloquinone,Menaquinone-4,ALA,EPA,DPA,DHA,Tryptophan,Threonine,Isoleucine,Leucine,Lysine,Methionine,Cystine,Phenylalanine,Tyrosine,Valine,Arginine,Histidine,Alanine,Aspartic acid,Glutamic acid,Glycine,Proline,Serine,Hydroxyproline,Alcohol,Caffeine,Theobromine,Density
169134,Pomegranates,Fruits,83,18.7,1.67,1.17,77.93,14.7,13.67,4,0,0.12,93,79,-3.275,10,0.3,236,12,0,0,10.2,0,0,0.6,0,79,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36,3,0.35,0.158,0.119,0.5,NULL,0.067,0.053,0.293,0.377,0.075,38,0,38,38,7.6,NULL,0,0,0,0,NULL,NULL,0,16.4,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
785240,Popcorn,Snacks,538,55.99,8.69,31.07,1.04,45.89,0.3,10.1,0,14.785,11391,3759,1.65,23,2,431,105,NULL,9,0,0,0,2.87,86,3664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,258,763,2.25,0.201,NULL,7.1,NULL,0.042,0.06,1.522,NULL,0.295,15,0,15,15,15.4,NULL,0,53,5,0,NULL,NULL,NULL,4.2,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
169191,Pork Ground 28% Fat,Meats,393,1.39,22.83,32.93,41.67,1.39,0,0,100,11.345,29613,8327,11.623,20,1.15,280,19,0,0,0,1.17,0.8,0.35,250,3949,0.229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,192,94,2.58,0.038,0.013,38,NULL,0.341,0.488,7.522,0.984,0.508,2,0,2,2,79.9,7.3,0,0,0,0,NULL,0.8,34,0,0,NULL,210,7,26,7,295,968,1043,1821,1964,610,264,972,967,1149,1489,902,1346,2056,3374,1276,1120,916,214,0,0,0,
169192,Pork Ground 16% Fat,Meats,289,0.58,26.69,20.04,51.35,0.58,0,0,89,6.631,9021,2549,13.106,20,1.1,354,23,0,0,0,1.02,0.5,0.31,147,2318,0.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,226,89,2.57,0.04,0.013,42.4,NULL,0.421,0.486,9.286,0.915,0.613,1,0,1,1,89.7,8.5,0,0,0,0,NULL,0.5,20,0,0,NULL,118,5,18,6,344,1132,1220,2129,2296,713,308,1136,1130,1343,1741,1055,1573,2404,3944,1492,1310,1071,250,0,0,0,
169193,Pork Ground 4% Fat,Meats,187,0,30.55,7.15,61.03,0,0,0,78,1.951,2714,776,14.639,19,1.05,428,27,0,0,0,0.86,0.2,0.26,43,686,0.07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,261,84,2.56,0.041,0.013,46.7,NULL,0.5,0.484,11.05,0.846,0.717,0,0,0,0,99.4,9.8,0,0,0,0,NULL,0.2,7,0,0,NULL,26,3,10,4,394,1296,1396,2437,2628,816,353,1300,1293,1537,1992,1207,1800,2751,4514,1707,1499,1226,286,0,0,0,
781936,Pork,Meats,154,0,26.9,4.33,66.87,0,0,0,72,1.444,1656,692,12.929,6,0.99,536,31,NULL,0,0,0.62,0.3,0.28,19,585,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,323,594,2.35,0.123,NULL,43.9,NULL,0.765,0.442,6.839,NULL,0.647,0,0,0,0,103.7,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
169255,Portobellos Mushrooms,Vegetables,22,3.87,2.11,0.35,92.82,2.57,2.5,1.3,0,0.01,44,296,NULL,3,0.31,364,NULL,0,0,0,0.05,0.3,0.02,0,148,0,0,2.01,0.49,0,0,0,NULL,108,9,0.53,0.286,0.069,18.6,NULL,0.059,0.13,4.494,1.14,0.148,28,0,28,28,21.2,6.1,0,0,0,0,0.3,0,10,0,1.8,0,0,NULL,NULL,NULL,35,101,82,130,122,29,10,76,14,76,82,58,168,221,319,96,76,92,NULL,0,0,0,
786980,Potato,Vegetables,125,20.45,1.87,4.19,72.14,19.05,1.61,1.4,3,1.195,1478,1312,-5.853,5,0.34,372,24,NULL,18,12.1,0,0,0.55,160,1151,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48,167,0.28,0.204,NULL,0.3,NULL,0.1,0.021,1.324,NULL,0.321,9,0,9,9,14.1,NULL,17,8,0,0,NULL,NULL,NULL,4.1,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
789307,Pralines,Sweets,396,77.77,2.1,10.21,8.46,76.67,75.85,1.1,1,1.091,5615,3063,-2.722,106,0.84,193,24,NULL,21,0.1,0.08,0,0.38,163,2900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63,320,0.66,0.177,NULL,2.2,NULL,0.085,0.067,0.245,NULL,0.063,4,0,4,4,10,NULL,19,20,0,0,NULL,NULL,NULL,2.7,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
173180,Protein Powder Whey Based,Beverages,352,6.25,78.13,1.56,3.44,3.15,0,3.1,16,0.781,158,299,65.385,469,1.13,500,195,0,0,0,2.45,0,0,34,264,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1321,156,6.18,0.049,NULL,26.7,NULL,0.609,2.017,1.136,5.516,0.607,33,0,33,33,224,NULL,0,0,0,0,NULL,NULL,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
170850,Provolone,Dairy and Egg Products,351,2.14,25.58,26.62,40.95,2.14,0.56,0,69,17.078,7393,769,17.41,756,0.52,138,28,880,236,0,1.46,0.5,0.23,275,494,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,496,727,3.23,0.026,0.01,14.5,NULL,0.019,0.321,0.156,0.476,0.073,10,0,10,10,15.4,NULL,230,68,0,0,NULL,0.5,20,2.2,NULL,NULL,NULL,0,0,0,345,982,1091,2297,2646,686,116,1287,1520,1640,1022,1115,706,1744,6235,433,2766,1471,NULL,0,0,0,
787597,Pumpkin,Vegetables,32,4.8,0.71,1.44,92.01,3.7,2.03,1.1,2,0.709,393,238,-3.721,15,0.56,225,9,NULL,295,4.6,0,0,0.97,26,212,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,168,0.23,0.089,NULL,0.2,NULL,0.03,0.077,0.404,NULL,0.071,9,0,9,9,6.3,NULL,13,2054,2653,0,NULL,NULL,NULL,1.6,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
169276,Radishes,Vegetables,16,3.4,0.68,0.1,95.27,1.8,1.86,1.6,0,0.032,17,48,-4.431,25,0.34,233,10,7,0,14.8,0,0,0,31,17,0,0.1,1.05,0.71,0,0,0,0,20,39,0.28,0.05,0.069,0.6,6,0.012,0.039,0.254,0.165,0.071,25,0,25,25,6.5,0.1,0,4,0,0,NULL,NULL,0,1.3,0,NULL,NULL,0,0,0,9,23,20,31,33,10,10,36,9,35,38,13,26,64,157,26,22,27,NULL,0,0,0,
168165,Raisins,Fruits,299,79.32,3.3,0.25,15.46,74.82,65.18,4.5,0,0.094,24,53,-12.208,62,1.79,744,36,0,0,2.3,0,0,0.12,14,39,0.001,0,30.51,34.67,0,0,NULL,NULL,98,26,0.36,0.272,0.281,0.6,233.9,0.106,0.125,0.766,NULL,0.174,5,0,5,5,11.1,NULL,0,0,0,0,NULL,0,0,3.5,NULL,NULL,14,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
167755,Raspberries,Fruits,52,11.94,1.2,0.65,85.75,5.44,4.42,6.5,0,0.019,64,375,-2.429,25,0.69,151,22,33,2,26.2,0,0,0.87,126,249,0,0.2,1.86,2.35,0,0,0,0,29,1,0.42,0.09,0.67,0.2,NULL,0.032,0.038,0.598,0.329,0.055,21,0,21,21,12.3,0.8,0,12,16,0,NULL,NULL,0,7.8,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
167758,Rhubarb,Fruits,21,4.54,0.9,0.2,93.61,2.74,1.1,1.8,0,0.053,39,99,-6.551,86,0.22,288,12,102,5,8,0,0,0.27,0,99,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,4,0.1,0.021,0.196,1.1,NULL,0.02,0.03,0.3,0.085,0.024,7,0,7,7,6.1,NULL,0,61,0,0,NULL,NULL,0,29.3,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
785508,Rice Brown,Grains and Pasta,122,25.45,2.73,0.96,69.91,23.85,0.24,1.6,0,0.259,367,364,2.232,3,0.56,86,39,NULL,0,0,0,0,0.17,11,353,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,102,202,0.71,0.106,NULL,5.8,NULL,0.177,0.069,2.548,NULL,0.122,9,0,9,9,9.2,NULL,0,0,0,0,NULL,NULL,NULL,0.2,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
785501,Rice,Grains and Pasta,129,27.99,2.67,0.28,68.01,27.59,0.05,0.4,0,0.077,87,76,1.715,10,1.2,35,12,NULL,0,0,0,0,0.04,13,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43,245,0.49,0.069,NULL,7.5,NULL,0.162,0.013,1.467,NULL,0.092,58,55,3,96,2.1,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
168914,Rice Noodles,Grains and Pasta,108,24.01,1.79,0.2,73.82,23.01,0.03,1,0,0.023,26,23,1.402,4,0.14,4,3,0,0,0,0,0,0.03,4,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,19,0.25,0.038,0.114,4.5,NULL,0.018,0.004,0.072,0.011,0.006,1,0,1,1,1.6,NULL,0,0,0,0,NULL,NULL,0,0,NULL,NULL,NULL,0,0,0,22,63,73,147,62,43,32,95,94,104,155,45,100,165,329,80,83,93,NULL,0,0,0,
173912,Rice Puffed,Breakfast Cereals,402,89.8,6.3,0.5,3,88.1,NULL,1.7,0,0.13,NULL,NULL,3.593,6,31.7,113,25,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,98,3,1.03,0.169,1.5,10.5,19,2.6,1.8,35.3,0.32,0.075,19,0,19,19,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,318,336,526,268,189,108,270,355,411,519,191,261,583,1015,366,266,287,NULL,NULL,NULL,NULL,
169247,Romaine Lettuce,Vegetables,17,3.29,1.23,0.3,94.61,1.19,1.19,2.1,0,0.039,12,160,-4.296,33,0.97,247,14,8710,436,4,0,0,0.13,113,47,0,0,0.39,0.8,0,0,0,0,30,8,0.23,0.048,0.155,0.4,NULL,0.072,0.067,0.313,0.142,0.074,136,0,136,136,9.9,0.1,0,5226,0,0,NULL,NULL,0,102.5,0,NULL,NULL,0,0,0,10,43,45,76,64,15,6,65,25,55,54,21,56,139,178,49,45,50,NULL,0,0,0,
171871,Root Beer,Beverages,41,10.6,0,0,89.3,10.6,10.6,0,0,0,0,0,-0.112,5,0.05,1,1,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,13,0.07,0.007,0.013,0.1,71,0,0,0,0,0,0,0,0,0,0.3,NULL,0,0,0,0,NULL,NULL,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
174817,Rum,Beverages,231,0,0,0,66.6,0,0,0,0,0,0,0,0.143,0,0.12,2,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,0.07,0.05,0.018,0,NULL,0.008,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,NULL,NULL,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,33.4,0,0,
170558,Safflower Seeds,Nuts and Seeds,517,34.29,16.18,38.45,5.62,34.29,NULL,NULL,0,3.682,4848,28223,6.963,78,4.9,687,353,50,3,0,0,0,NULL,111,28084,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,644,3,5.05,1.747,2.014,NULL,NULL,1.163,0.415,2.284,4.03,1.17,160,0,160,160,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183,586,717,1154,534,284,311,806,531,1025,1749,452,772,1807,3699,1010,726,812,NULL,NULL,NULL,NULL,
170934,Saffron,Spices and Herbs,310,65.37,11.43,5.85,11.9,61.47,NULL,3.9,0,1.586,429,2067,-29.838,111,11.1,1724,264,530,27,80.8,0,0,NULL,6,754,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,252,148,1.09,0.328,28.408,5.6,NULL,0.115,0.267,1.46,NULL,1.01,93,0,93,93,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
174603,Salami,Meats,425,1.2,21.7,37,34.6,1.2,1.2,0,80,13.1,18200,3600,11.223,10,1.52,340,22,0,0,0,2.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,229,1890,4.2,0.16,0.07,25.4,41.2,0.93,0.33,5.6,1.06,0.55,2,0,2,2,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,253,1012,1084,1625,1878,470,289,940,686,1120,1373,614,1336,2095,3829,1553,1336,903,NULL,0,0,0,
167742,Scallops,Fish,111,5.41,20.54,0.84,70.25,5.41,0,0,41,0.218,82,222,18.098,10,0.58,314,37,5,2,0,2.15,0,0,187,17,0.009,0,0,0,0,0,0,3.69,426,667,1.55,0.033,0.029,21.7,NULL,0.012,0.024,1.076,0.366,0.112,20,0,20,20,110.7,NULL,2,0,0,0,NULL,0,2,0,0,0,NULL,72,5,104,173,629,692,1226,1258,487,204,597,503,645,1101,314,912,1572,2390,1761,487,613,NULL,0,0,0,
788502,Seaweed,Vegetables,61,4.92,5.6,3.35,81.92,4.62,0.47,0.3,0,0.48,1315,1376,-2.811,64,1.65,309,2,NULL,225,30.1,0,0,1.32,77,1117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,268,0.96,0.242,NULL,0.7,NULL,0.08,0.408,1.275,NULL,0.138,98,0,98,98,10,NULL,0,2706,0,0,NULL,NULL,NULL,7.5,NULL,NULL,NULL,77,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
169406,Tahini,Nuts and Seeds,607,17.89,17.95,56.44,3,8.59,NULL,9.3,0,7.904,21313,24737,17.224,141,6.35,459,353,67,3,0,0,0,NULL,427,24285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,790,1,10.45,1.488,1.457,NULL,NULL,1.587,0.12,5.644,0.694,0.149,98,0,98,98,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,393,745,772,1375,576,593,362,951,752,1002,2661,528,938,1666,4002,1229,819,979,NULL,NULL,NULL,NULL,
170192,Sesame Seed Flour,Nuts and Seeds,526,26.62,30.78,37.1,0.9,26.62,NULL,NULL,0,5.196,14010,16261,24.455,159,15.17,423,361,69,3,0,0,0,NULL,281,15964,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,807,41,10.67,1.52,1.489,NULL,NULL,2.684,0.286,13.369,2.928,0.152,31,0,31,31,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,674,1278,1324,2358,987,1016,621,1632,1289,1719,4565,906,1609,2858,6865,2108,1406,1679,NULL,NULL,NULL,NULL,
169412,Sesame Seeds,Nuts and Seeds,631,11.73,20.45,61.21,3.75,0.13,0.48,11.6,0,9.055,23924,25491,17.039,60,6.36,370,345,66,3,0,0,0,1.68,263,25227,0,0.31,0.1,0.07,0,0,0,NULL,667,47,6.73,1.4,1.44,34.4,NULL,0.699,0.09,5.8,0.29,0.4,115,0,115,115,25.6,0.4,0,40,0,0,NULL,NULL,0,0,0,NULL,NULL,0,0,0,330,730,750,1500,650,880,440,940,790,980,3250,550,990,2070,4600,1090,1040,1200,0,0,0,0,
169418,Sunflower Seeds,Nuts and Seeds,582,24.07,19.33,49.8,1.2,15.07,2.73,9,0,5.219,9505,32884,29.969,70,3.8,850,129,9,0,1.4,0,0,26.1,69,32782,NULL,2.7,0.03,0,0,0,0,NULL,1155,655,5.29,1.83,2.11,79.3,NULL,0.106,0.246,7.042,7.042,0.804,237,0,237,237,55.1,NULL,0,5,0,0,NULL,NULL,0,2.7,NULL,NULL,NULL,0,0,0,295,788,967,1408,795,420,383,992,565,1116,2039,536,948,2076,4735,1240,1003,912,NULL,0,0,0,
782811,Shrimp,Fish,91,1.16,17.37,1.29,77.75,1.16,0,0,161,0.333,231,377,12.918,69,0.24,101,24,NULL,62,0,0.85,0.1,1.68,184,121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,218,347,1.24,0.209,NULL,37.8,NULL,0.023,0.014,1.702,NULL,0.185,18,0,18,18,103.3,NULL,62,0,0,0,NULL,NULL,NULL,0.4,NULL,NULL,NULL,87,8,89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
175215,Soy Milk,Beans and Lentils,33,1.74,2.86,1.61,93.14,1.24,0.41,0.5,0,0.206,392,1009,-1.979,124,0.46,120,16,207,NULL,0,1.11,1.2,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32,37,NULL,0.082,NULL,NULL,NULL,0.154,0.207,0.165,0.082,0.049,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.2,NULL,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
174277,Soy Sauce,Beans and Lentils,53,4.93,8.14,0.57,71.15,4.13,0.4,0.8,0,0.073,88,263,-1.423,33,1.45,435,74,0,0,0,0,0,0,29,234,0,0.1,0.3,0,0,0,0,NULL,166,5493,0.87,0.043,1.018,0.5,NULL,0.033,0.165,2.196,0.297,0.148,14,0,14,14,18.3,29.8,0,0,0,0,NULL,NULL,0,0,NULL,NULL,NULL,0,0,0,96,271,318,537,381,97,118,353,244,332,463,174,294,719,1579,297,493,388,NULL,0,0,0,
171411,Soybean Oil,Fats and Oils,884,0,0,100,0,0,0,0,0,15.65,22783,57740,0,0,0.05,0,0,0,0,0,0,0,8.18,6789,50952,0.533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.01,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,NULL,NULL,0,183.9,0,0,6789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,
169284,Soybean Sprouts,Vegetables,122,9.57,13.09,6.7,69.05,8.47,NULL,1.1,0,0.929,1518,3783,-0.495,67,2.1,484,72,11,1,15.3,0,0,NULL,445,3338,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,164,14,1.17,0.427,0.702,0.6,NULL,0.34,0.118,1.148,0.929,0.176,172,0,172,172,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,159,503,580,938,752,138,157,641,477,620,905,348,549,1774,1966,503,674,651,NULL,NULL,NULL,NULL,
170530,Soybeans,Vegetables,141,11.05,12.35,6.4,68.6,6.85,NULL,4.2,0,0.74,1209,3011,-2.938,145,2.5,539,60,156,8,17,0,0,NULL,354,2657,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,158,250,0.91,0.117,0.502,1.4,NULL,0.26,0.155,1.25,0.128,0.06,111,0,111,111,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,150,492,543,883,739,150,113,559,443,549,994,332,555,1439,2320,514,579,688,NULL,NULL,NULL,NULL,
168462,Spinach,Vegetables,23,3.63,2.86,0.39,91.4,1.43,0.42,2.2,0,0.063,10,165,-11.924,99,2.71,558,79,9377,469,28.1,0,0,2.03,138,26,0,0.07,0.11,0.15,0,0,0.1,NULL,49,79,0.53,0.13,0.897,1,NULL,0.078,0.189,0.724,0.065,0.195,194,0,194,194,19.3,102.6,0,5626,0,0,NULL,NULL,0,482.9,NULL,NULL,NULL,0,0,0,39,122,147,223,174,53,35,129,108,161,162,64,142,240,343,134,112,104,NULL,0,0,0,
170005,Spring Onions,Vegetables,32,7.34,1.83,0.19,89.83,4.74,2.33,2.6,0,0.032,27,74,-5.02,72,1.48,276,20,997,50,18.8,0,0,0.55,4,70,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,16,0.39,0.083,0.16,0.6,NULL,0.055,0.08,0.525,0.075,0.061,64,0,64,64,5.7,NULL,0,598,0,0,NULL,NULL,0,207,NULL,NULL,NULL,0,0,0,20,72,77,109,91,20,NULL,59,53,81,132,32,82,169,378,91,121,82,NULL,0,0,0,
782749,Squid,Fish,183,6.13,31.02,2.75,56.41,6.13,0,0,464,0.713,213,1043,15.537,64,1.22,441,66,NULL,18,7.5,2.33,0,2.39,992,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,330,428,3.05,3.201,NULL,89.2,NULL,0.038,0.779,3.898,NULL,0.1,7,0,7,7,129.4,NULL,18,0,0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,291,8,681,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
167762,Strawberries,Fruits,32,7.68,0.67,0.3,90.95,5.68,4.89,2,0,0.015,43,155,-2.562,16,0.41,153,13,12,1,58.8,0,0,0.29,65,90,0,0.47,1.99,2.44,0,0,0,0.04,24,1,0.14,0.048,0.386,0.4,4.4,0.024,0.022,0.386,0.125,0.047,24,0,24,24,5.7,0.2,0,7,0,0,NULL,NULL,0,2.2,0,NULL,NULL,0,0,0,8,20,16,34,26,2,6,19,22,19,28,12,33,149,98,26,20,25,NULL,0,0,0,
169655,Sugar,Sweets,387,99.98,0,0,0.02,99.98,99.8,0,0,0,0,0,-0.055,1,0.05,2,0,0,0,0,0,0,0,0,0,NULL,99.8,0,0,0,0,0,NULL,0,1,0.01,0.007,0.004,0.6,0,0,0.019,0,0,0,0,0,0,0,0,NULL,0,0,0,0,NULL,NULL,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
170487,Summer Squash,Vegetables,16,3.35,1.21,0.18,94.64,2.25,2.2,1.1,0,0.044,16,89,-4.171,15,0.35,262,17,200,10,17,0,0,0.12,56,33,0,0.03,0.75,0.95,NULL,NULL,NULL,NULL,38,2,0.29,0.051,0.175,0.2,NULL,0.048,0.142,0.487,0.155,0.218,29,0,29,29,6.7,NULL,0,120,0,0,NULL,NULL,0,3,NULL,NULL,NULL,0,0,0,11,28,42,69,65,17,12,41,31,53,50,25,62,144,126,44,37,48,NULL,0,0,0,
169991,Swiss Chard,Vegetables,19,3.74,1.8,0.2,92.66,2.14,1.1,1.6,0,0.03,40,70,-8.206,51,1.8,379,81,6116,306,30,0,0,1.89,7,63,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46,213,0.36,0.179,0.366,0.9,NULL,0.04,0.09,0.4,0.172,0.099,14,0,14,14,18,0.3,0,3647,45,0,NULL,NULL,0,830,NULL,NULL,NULL,0,0,0,17,83,147,130,99,19,NULL,110,NULL,110,117,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
171251,Swiss Cheese,Dairy and Egg Products,393,1.44,26.96,30.99,37.63,1.44,0,0,93,18.227,8046,1341,20.491,890,0.13,72,33,1047,288,0,3.06,0,0.6,156,1295,0.987,0,0,0,0,0,0,NULL,574,187,4.37,0.047,0.026,30,NULL,0.011,0.302,0.064,0.353,0.071,10,0,10,10,13.8,0.1,283,61,1,1,0,0,0,1.4,0,6.3,125,9,18,0,401,1038,1537,2959,2585,784,290,1662,1693,2139,927,1065,914,1569,5704,508,3690,1640,NULL,0,0,0,
174528,Tabasco,Soups and Sauces,12,0.8,1.29,0.76,95.17,0.2,0.13,0.6,0,0.106,61,401,-1.689,12,1.16,128,12,1640,82,4.5,0,0,0.01,3,398,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23,633,0.16,0.075,0.107,0.5,NULL,0.032,0.084,0.178,0.11,0.154,1,1,0,2,0,NULL,0,919,62,0,NULL,NULL,0,0.2,NULL,NULL,NULL,0,0,0,17,48,42,68,57,16,25,40,27,55,62,26,53,185,171,48,56,52,NULL,0,0,0,
